"LocalityName","CongressionalDistrict","AgeRange","Gender","Reason","ApplicationType","ReceiptType","TheCount"
"ROCKINGHAM COUNTY","6","18 to 25","F","6B - Military - Spouse/Dependent - Domestic","Federal Post Cards Application – FPCA","","1"
"ROCKINGHAM COUNTY","6","18 to 25","F","6C - Temporarily Residing Outside US (Full Ballot)","Federal Post Cards Application – FPCA","","5"
"ROCKINGHAM COUNTY","6","18 to 25","F","6C - Temporarily Residing Outside US (Full Ballot)","Federal Post Cards Application – FPCA","Mail","1"
"ROCKINGHAM COUNTY","6","18 to 25","F","NE - No Excuse","In Person","In Person","219"
"ROCKINGHAM COUNTY","6","18 to 25","F","NE - No Excuse","Permanent Absentee Application - SBE 703.1","","21"
"ROCKINGHAM COUNTY","6","18 to 25","F","NE - No Excuse","Permanent Absentee Application - SBE 703.1","Drop Off","2"
"ROCKINGHAM COUNTY","6","18 to 25","F","NE - No Excuse","Permanent Absentee Application - SBE 703.1","In Person","1"
"ROCKINGHAM COUNTY","6","18 to 25","F","NE - No Excuse","Permanent Absentee Application - SBE 703.1","Mail","20"
"ROCKINGHAM COUNTY","6","18 to 25","F","NE - No Excuse","Permanent Absentee Application - SBE 703.1","Mail (Non-USPS)","1"
"ROCKINGHAM COUNTY","6","18 to 25","F","NE - No Excuse","Virginia Specific Application - SBE 701","","16"
"ROCKINGHAM COUNTY","6","18 to 25","F","NE - No Excuse","Virginia Specific Application - SBE 701","Drop Off","2"
"ROCKINGHAM COUNTY","6","18 to 25","F","NE - No Excuse","Virginia Specific Application - SBE 701","Mail","51"
"ROCKINGHAM COUNTY","6","18 to 25","F","NE - No Excuse","Virginia Specific Application - SBE 701","Mail (Non-USPS)","1"
"ROCKINGHAM COUNTY","6","18 to 25","M","6A - Military - Domestic","Federal Post Cards Application – FPCA","","2"
"ROCKINGHAM COUNTY","6","18 to 25","M","6A - Military - Domestic","Federal Post Cards Application – FPCA","Mail","2"
"ROCKINGHAM COUNTY","6","18 to 25","M","6C - Temporarily Residing Outside US (Full Ballot)","Federal Post Cards Application – FPCA","","1"
"ROCKINGHAM COUNTY","6","18 to 25","M","6C - Temporarily Residing Outside US (Full Ballot)","Federal Post Cards Application – FPCA","Mail","1"
"ROCKINGHAM COUNTY","6","18 to 25","M","6E - Military - Overseas","Federal Post Cards Application – FPCA","","1"
"ROCKINGHAM COUNTY","6","18 to 25","M","6F - Military - Spouse/Dependent - Overseas","Federal Post Cards Application – FPCA","","1"
"ROCKINGHAM COUNTY","6","18 to 25","M","NE - No Excuse","In Person","In Person","196"
"ROCKINGHAM COUNTY","6","18 to 25","M","NE - No Excuse","Permanent Absentee Application - SBE 703.1","","12"
"ROCKINGHAM COUNTY","6","18 to 25","M","NE - No Excuse","Permanent Absentee Application - SBE 703.1","Drop Off","1"
"ROCKINGHAM COUNTY","6","18 to 25","M","NE - No Excuse","Permanent Absentee Application - SBE 703.1","Mail","14"
"ROCKINGHAM COUNTY","6","18 to 25","M","NE - No Excuse","Permanent Absentee Application - SBE 703.1","Mail (Non-USPS)","1"
"ROCKINGHAM COUNTY","6","18 to 25","M","NE - No Excuse","Virginia Specific Application - SBE 701","","11"
"ROCKINGHAM COUNTY","6","18 to 25","M","NE - No Excuse","Virginia Specific Application - SBE 701","Drop Off","3"
"ROCKINGHAM COUNTY","6","18 to 25","M","NE - No Excuse","Virginia Specific Application - SBE 701","Mail","29"
"ROCKINGHAM COUNTY","6","18 to 25","U","NE - No Excuse","In Person","In Person","5"
"ROCKINGHAM COUNTY","6","18 to 25","U","NE - No Excuse","Permanent Absentee Application - SBE 703.1","Mail","3"
"ROCKINGHAM COUNTY","6","18 to 25","U","NE - No Excuse","Virginia Specific Application - SBE 701","","1"
"ROCKINGHAM COUNTY","6","18 to 25","X","NE - No Excuse","In Person","In Person","5"
"ROCKINGHAM COUNTY","6","18 to 25","X","NE - No Excuse","Permanent Absentee Application - SBE 703.1","","2"
"ROCKINGHAM COUNTY","6","18 to 25","X","NE - No Excuse","Permanent Absentee Application - SBE 703.1","Mail","2"
"ROCKINGHAM COUNTY","6","18 to 25","X","NE - No Excuse","Virginia Specific Application - SBE 701","Mail","1"
"ROCKINGHAM COUNTY","6","26 to 40","F","6B - Military - Spouse/Dependent - Domestic","Federal Post Cards Application – FPCA","","2"
"ROCKINGHAM COUNTY","6","26 to 40","F","6B - Military - Spouse/Dependent - Domestic","Federal Post Cards Application – FPCA","Mail","6"
"ROCKINGHAM COUNTY","6","26 to 40","F","6C - Temporarily Residing Outside US (Full Ballot)","Federal Post Cards Application – FPCA","","8"
"ROCKINGHAM COUNTY","6","26 to 40","F","6D - Temporarily Residing Outside US Due To Employment","Federal Post Cards Application – FPCA","","4"
"ROCKINGHAM COUNTY","6","26 to 40","F","NE - No Excuse","In Person","In Person","448"
"ROCKINGHAM COUNTY","6","26 to 40","F","NE - No Excuse","Permanent Absentee Application - SBE 703.1","","32"
"ROCKINGHAM COUNTY","6","26 to 40","F","NE - No Excuse","Permanent Absentee Application - SBE 703.1","Drop Off","7"
"ROCKINGHAM COUNTY","6","26 to 40","F","NE - No Excuse","Permanent Absentee Application - SBE 703.1","In Person","1"
"ROCKINGHAM COUNTY","6","26 to 40","F","NE - No Excuse","Permanent Absentee Application - SBE 703.1","Mail","102"
"ROCKINGHAM COUNTY","6","26 to 40","F","NE - No Excuse","Permanent Absentee Application - SBE 703.1","Mail (Non-USPS)","2"
"ROCKINGHAM COUNTY","6","26 to 40","F","NE - No Excuse","Virginia Specific Application - SBE 701","","7"
"ROCKINGHAM COUNTY","6","26 to 40","F","NE - No Excuse","Virginia Specific Application - SBE 701","Drop Off","1"
"ROCKINGHAM COUNTY","6","26 to 40","F","NE - No Excuse","Virginia Specific Application - SBE 701","Mail","30"
"ROCKINGHAM COUNTY","6","26 to 40","F","NE - No Excuse","Virginia Specific Application - SBE 701","Mail (Non-USPS)","2"
"ROCKINGHAM COUNTY","6","26 to 40","M","6A - Military - Domestic","Federal Post Cards Application – FPCA","","5"
"ROCKINGHAM COUNTY","6","26 to 40","M","6A - Military - Domestic","Federal Post Cards Application – FPCA","Drop Off","1"
"ROCKINGHAM COUNTY","6","26 to 40","M","6A - Military - Domestic","Federal Post Cards Application – FPCA","Mail","2"
"ROCKINGHAM COUNTY","6","26 to 40","M","6C - Temporarily Residing Outside US (Full Ballot)","Federal Post Cards Application – FPCA","","8"
"ROCKINGHAM COUNTY","6","26 to 40","M","6C - Temporarily Residing Outside US (Full Ballot)","Federal Post Cards Application – FPCA","Mail","1"
"ROCKINGHAM COUNTY","6","26 to 40","M","6D - Temporarily Residing Outside US Due To Employment","Federal Post Cards Application – FPCA","","2"
"ROCKINGHAM COUNTY","6","26 to 40","M","6D - Temporarily Residing Outside US Due To Employment","Federal Post Cards Application – FPCA","Mail","2"
"ROCKINGHAM COUNTY","6","26 to 40","M","NE - No Excuse","In Person","In Person","436"
"ROCKINGHAM COUNTY","6","26 to 40","M","NE - No Excuse","Permanent Absentee Application - SBE 703.1","","31"
"ROCKINGHAM COUNTY","6","26 to 40","M","NE - No Excuse","Permanent Absentee Application - SBE 703.1","Drop Off","7"
"ROCKINGHAM COUNTY","6","26 to 40","M","NE - No Excuse","Permanent Absentee Application - SBE 703.1","In Person","1"
"ROCKINGHAM COUNTY","6","26 to 40","M","NE - No Excuse","Permanent Absentee Application - SBE 703.1","Mail","85"
"ROCKINGHAM COUNTY","6","26 to 40","M","NE - No Excuse","Permanent Absentee Application - SBE 703.1","Mail (Non-USPS)","4"
"ROCKINGHAM COUNTY","6","26 to 40","M","NE - No Excuse","Virginia Specific Application - SBE 701","","3"
"ROCKINGHAM COUNTY","6","26 to 40","M","NE - No Excuse","Virginia Specific Application - SBE 701","Drop Off","2"
"ROCKINGHAM COUNTY","6","26 to 40","M","NE - No Excuse","Virginia Specific Application - SBE 701","Mail","17"
"ROCKINGHAM COUNTY","6","26 to 40","M","NE - No Excuse","Virginia Specific Application - SBE 701","Mail (Non-USPS)","2"
"ROCKINGHAM COUNTY","6","26 to 40","U","NE - No Excuse","In Person","In Person","4"
"ROCKINGHAM COUNTY","6","26 to 40","U","NE - No Excuse","Permanent Absentee Application - SBE 703.1","","2"
"ROCKINGHAM COUNTY","6","26 to 40","U","NE - No Excuse","Permanent Absentee Application - SBE 703.1","Mail","4"
"ROCKINGHAM COUNTY","6","26 to 40","U","NE - No Excuse","Virginia Specific Application - SBE 701","Mail","1"
"ROCKINGHAM COUNTY","6","26 to 40","X","6C - Temporarily Residing Outside US (Full Ballot)","Federal Post Cards Application – FPCA","","1"
"ROCKINGHAM COUNTY","6","26 to 40","X","NE - No Excuse","In Person","In Person","3"
"ROCKINGHAM COUNTY","6","26 to 40","X","NE - No Excuse","Permanent Absentee Application - SBE 703.1","Mail","1"
"ROCKINGHAM COUNTY","6","41 to 60","F","2A - Disability or Illness","Permanent Absentee Application - SBE 703.1","Drop Off","1"
"ROCKINGHAM COUNTY","6","41 to 60","F","2A - Disability or Illness","Permanent Absentee Application - SBE 703.1","Mail","2"
"ROCKINGHAM COUNTY","6","41 to 60","F","2A - Disability or Illness","Permanent Absentee Application - SBE 703.1","Mail (Non-USPS)","1"
"ROCKINGHAM COUNTY","6","41 to 60","F","6B - Military - Spouse/Dependent - Domestic","Federal Post Cards Application – FPCA","","1"
"ROCKINGHAM COUNTY","6","41 to 60","F","6C - Temporarily Residing Outside US (Full Ballot)","Federal Post Cards Application – FPCA","","14"
"ROCKINGHAM COUNTY","6","41 to 60","F","6C - Temporarily Residing Outside US (Full Ballot)","Federal Post Cards Application – FPCA","Mail","6"
"ROCKINGHAM COUNTY","6","41 to 60","F","6D - Temporarily Residing Outside US Due To Employment","Federal Post Cards Application – FPCA","","2"
"ROCKINGHAM COUNTY","6","41 to 60","F","6D - Temporarily Residing Outside US Due To Employment","Federal Post Cards Application – FPCA","Mail","2"
"ROCKINGHAM COUNTY","6","41 to 60","F","6D - Temporarily Residing Outside US Due To Employment","Federal Post Cards Application – FPCA","Mail (Non-USPS)","1"
"ROCKINGHAM COUNTY","6","41 to 60","F","NE - No Excuse","In Person","In Person","1296"
"ROCKINGHAM COUNTY","6","41 to 60","F","NE - No Excuse","Permanent Absentee Application - SBE 703.1","","50"
"ROCKINGHAM COUNTY","6","41 to 60","F","NE - No Excuse","Permanent Absentee Application - SBE 703.1","Drop Off","18"
"ROCKINGHAM COUNTY","6","41 to 60","F","NE - No Excuse","Permanent Absentee Application - SBE 703.1","In Person","2"
"ROCKINGHAM COUNTY","6","41 to 60","F","NE - No Excuse","Permanent Absentee Application - SBE 703.1","Mail","171"
"ROCKINGHAM COUNTY","6","41 to 60","F","NE - No Excuse","Permanent Absentee Application - SBE 703.1","Mail (Non-USPS)","12"
"ROCKINGHAM COUNTY","6","41 to 60","F","NE - No Excuse","Virginia Specific Application - SBE 701","","1"
"ROCKINGHAM COUNTY","6","41 to 60","F","NE - No Excuse","Virginia Specific Application - SBE 701","Drop Off","1"
"ROCKINGHAM COUNTY","6","41 to 60","F","NE - No Excuse","Virginia Specific Application - SBE 701","Mail","13"
"ROCKINGHAM COUNTY","6","41 to 60","F","NE - No Excuse","Virginia Specific Application - SBE 701","Mail (Non-USPS)","2"
"ROCKINGHAM COUNTY","6","41 to 60","M","2A - Disability or Illness","Permanent Absentee Application - SBE 703.1","Mail","1"
"ROCKINGHAM COUNTY","6","41 to 60","M","2A - Disability or Illness","Permanent Absentee Application - SBE 703.1","Mail (Non-USPS)","1"
"ROCKINGHAM COUNTY","6","41 to 60","M","6A - Military - Domestic","Federal Post Cards Application – FPCA","","1"
"ROCKINGHAM COUNTY","6","41 to 60","M","6A - Military - Domestic","Federal Post Cards Application – FPCA","Mail","1"
"ROCKINGHAM COUNTY","6","41 to 60","M","6C - Temporarily Residing Outside US (Full Ballot)","Federal Post Cards Application – FPCA","","8"
"ROCKINGHAM COUNTY","6","41 to 60","M","6C - Temporarily Residing Outside US (Full Ballot)","Federal Post Cards Application – FPCA","Mail","5"
"ROCKINGHAM COUNTY","6","41 to 60","M","6D - Temporarily Residing Outside US Due To Employment","Federal Post Cards Application – FPCA","","3"
"ROCKINGHAM COUNTY","6","41 to 60","M","6D - Temporarily Residing Outside US Due To Employment","Federal Post Cards Application – FPCA","Mail","1"
"ROCKINGHAM COUNTY","6","41 to 60","M","NE - No Excuse","In Person","In Person","1186"
"ROCKINGHAM COUNTY","6","41 to 60","M","NE - No Excuse","Permanent Absentee Application - SBE 703.1","","33"
"ROCKINGHAM COUNTY","6","41 to 60","M","NE - No Excuse","Permanent Absentee Application - SBE 703.1","Drop Off","14"
"ROCKINGHAM COUNTY","6","41 to 60","M","NE - No Excuse","Permanent Absentee Application - SBE 703.1","In Person","2"
"ROCKINGHAM COUNTY","6","41 to 60","M","NE - No Excuse","Permanent Absentee Application - SBE 703.1","Mail","143"
"ROCKINGHAM COUNTY","6","41 to 60","M","NE - No Excuse","Permanent Absentee Application - SBE 703.1","Mail (Non-USPS)","10"
"ROCKINGHAM COUNTY","6","41 to 60","M","NE - No Excuse","Virginia Specific Application - SBE 701","","1"
"ROCKINGHAM COUNTY","6","41 to 60","M","NE - No Excuse","Virginia Specific Application - SBE 701","Drop Off","3"
"ROCKINGHAM COUNTY","6","41 to 60","M","NE - No Excuse","Virginia Specific Application - SBE 701","Mail","14"
"ROCKINGHAM COUNTY","6","41 to 60","M","NE - No Excuse","Virginia Specific Application - SBE 701","Mail (Non-USPS)","1"
"ROCKINGHAM COUNTY","6","41 to 60","U","NE - No Excuse","In Person","In Person","3"
"ROCKINGHAM COUNTY","6","41 to 60","X","NE - No Excuse","Permanent Absentee Application - SBE 703.1","Mail","2"
"ROCKINGHAM COUNTY","6","61 to 70","F","2A - Disability or Illness","Permanent Absentee Application - SBE 703.1","Mail","2"
"ROCKINGHAM COUNTY","6","61 to 70","F","6C - Temporarily Residing Outside US (Full Ballot)","Federal Post Cards Application – FPCA","","2"
"ROCKINGHAM COUNTY","6","61 to 70","F","6C - Temporarily Residing Outside US (Full Ballot)","Federal Post Cards Application – FPCA","Mail","1"
"ROCKINGHAM COUNTY","6","61 to 70","F","NE - No Excuse","In Person","In Person","1411"
"ROCKINGHAM COUNTY","6","61 to 70","F","NE - No Excuse","Permanent Absentee Application - SBE 703.1","","23"
"ROCKINGHAM COUNTY","6","61 to 70","F","NE - No Excuse","Permanent Absentee Application - SBE 703.1","Drop Off","24"
"ROCKINGHAM COUNTY","6","61 to 70","F","NE - No Excuse","Permanent Absentee Application - SBE 703.1","In Person","2"
"ROCKINGHAM COUNTY","6","61 to 70","F","NE - No Excuse","Permanent Absentee Application - SBE 703.1","Mail","167"
"ROCKINGHAM COUNTY","6","61 to 70","F","NE - No Excuse","Permanent Absentee Application - SBE 703.1","Mail (Non-USPS)","20"
"ROCKINGHAM COUNTY","6","61 to 70","F","NE - No Excuse","Virginia Specific Application - SBE 701","","1"
"ROCKINGHAM COUNTY","6","61 to 70","F","NE - No Excuse","Virginia Specific Application - SBE 701","Drop Off","1"
"ROCKINGHAM COUNTY","6","61 to 70","F","NE - No Excuse","Virginia Specific Application - SBE 701","Mail","13"
"ROCKINGHAM COUNTY","6","61 to 70","M","2A - Disability or Illness","Emergency Application - SBE 705","Designated Representative","1"
"ROCKINGHAM COUNTY","6","61 to 70","M","2A - Disability or Illness","Permanent Absentee Application - SBE 703.1","Drop Off","1"
"ROCKINGHAM COUNTY","6","61 to 70","M","2A - Disability or Illness","Permanent Absentee Application - SBE 703.1","Mail","3"
"ROCKINGHAM COUNTY","6","61 to 70","M","2A - Disability or Illness","Permanent Absentee Application - SBE 703.1","Mail (Non-USPS)","1"
"ROCKINGHAM COUNTY","6","61 to 70","M","6C - Temporarily Residing Outside US (Full Ballot)","Federal Post Cards Application – FPCA","","4"
"ROCKINGHAM COUNTY","6","61 to 70","M","6D - Temporarily Residing Outside US Due To Employment","Federal Post Cards Application – FPCA","","1"
"ROCKINGHAM COUNTY","6","61 to 70","M","NE - No Excuse","In Person","In Person","1224"
"ROCKINGHAM COUNTY","6","61 to 70","M","NE - No Excuse","Permanent Absentee Application - SBE 703.1","","19"
"ROCKINGHAM COUNTY","6","61 to 70","M","NE - No Excuse","Permanent Absentee Application - SBE 703.1","Drop Off","14"
"ROCKINGHAM COUNTY","6","61 to 70","M","NE - No Excuse","Permanent Absentee Application - SBE 703.1","Mail","110"
"ROCKINGHAM COUNTY","6","61 to 70","M","NE - No Excuse","Permanent Absentee Application - SBE 703.1","Mail (Non-USPS)","12"
"ROCKINGHAM COUNTY","6","61 to 70","M","NE - No Excuse","Virginia Specific Application - SBE 701","Drop Off","1"
"ROCKINGHAM COUNTY","6","61 to 70","M","NE - No Excuse","Virginia Specific Application - SBE 701","Mail","7"
"ROCKINGHAM COUNTY","6","61 to 70","U","NE - No Excuse","In Person","In Person","2"
"ROCKINGHAM COUNTY","6","61 to 70","U","NE - No Excuse","Permanent Absentee Application - SBE 703.1","Drop Off","1"
"ROCKINGHAM COUNTY","6","61 to 70","U","NE - No Excuse","Permanent Absentee Application - SBE 703.1","Mail","2"
"ROCKINGHAM COUNTY","6","Over 70","F","2A - Disability or Illness","Emergency Application - SBE 705","","1"
"ROCKINGHAM COUNTY","6","Over 70","F","2A - Disability or Illness","Emergency Application - SBE 705","Designated Representative","1"
"ROCKINGHAM COUNTY","6","Over 70","F","2A - Disability or Illness","Permanent Absentee Application - SBE 703.1","Drop Off","2"
"ROCKINGHAM COUNTY","6","Over 70","F","6C - Temporarily Residing Outside US (Full Ballot)","Federal Post Cards Application – FPCA","","1"
"ROCKINGHAM COUNTY","6","Over 70","F","NE - No Excuse","In Person","In Person","1786"
"ROCKINGHAM COUNTY","6","Over 70","F","NE - No Excuse","Permanent Absentee Application - SBE 703.1","","84"
"ROCKINGHAM COUNTY","6","Over 70","F","NE - No Excuse","Permanent Absentee Application - SBE 703.1","Drop Off","45"
"ROCKINGHAM COUNTY","6","Over 70","F","NE - No Excuse","Permanent Absentee Application - SBE 703.1","In Person","5"
"ROCKINGHAM COUNTY","6","Over 70","F","NE - No Excuse","Permanent Absentee Application - SBE 703.1","Mail","463"
"ROCKINGHAM COUNTY","6","Over 70","F","NE - No Excuse","Permanent Absentee Application - SBE 703.1","Mail (Non-USPS)","20"
"ROCKINGHAM COUNTY","6","Over 70","F","NE - No Excuse","Virginia Specific Application - SBE 701","","1"
"ROCKINGHAM COUNTY","6","Over 70","F","NE - No Excuse","Virginia Specific Application - SBE 701","Drop Off","3"
"ROCKINGHAM COUNTY","6","Over 70","F","NE - No Excuse","Virginia Specific Application - SBE 701","Mail","11"
"ROCKINGHAM COUNTY","6","Over 70","M","2A - Disability or Illness","Permanent Absentee Application - SBE 703.1","Drop Off","1"
"ROCKINGHAM COUNTY","6","Over 70","M","2A - Disability or Illness","Permanent Absentee Application - SBE 703.1","Mail","1"
"ROCKINGHAM COUNTY","6","Over 70","M","6C - Temporarily Residing Outside US (Full Ballot)","Federal Post Cards Application – FPCA","","2"
"ROCKINGHAM COUNTY","6","Over 70","M","6C - Temporarily Residing Outside US (Full Ballot)","Federal Post Cards Application – FPCA","Mail","1"
"ROCKINGHAM COUNTY","6","Over 70","M","6D - Temporarily Residing Outside US Due To Employment","Federal Post Cards Application – FPCA","","2"
"ROCKINGHAM COUNTY","6","Over 70","M","NE - No Excuse","In Person","In Person","1565"
"ROCKINGHAM COUNTY","6","Over 70","M","NE - No Excuse","Permanent Absentee Application - SBE 703.1","","34"
"ROCKINGHAM COUNTY","6","Over 70","M","NE - No Excuse","Permanent Absentee Application - SBE 703.1","Drop Off","33"
"ROCKINGHAM COUNTY","6","Over 70","M","NE - No Excuse","Permanent Absentee Application - SBE 703.1","In Person","5"
"ROCKINGHAM COUNTY","6","Over 70","M","NE - No Excuse","Permanent Absentee Application - SBE 703.1","Mail","301"
"ROCKINGHAM COUNTY","6","Over 70","M","NE - No Excuse","Permanent Absentee Application - SBE 703.1","Mail (Non-USPS)","20"
"ROCKINGHAM COUNTY","6","Over 70","M","NE - No Excuse","Virginia Specific Application - SBE 701","Drop Off","3"
"ROCKINGHAM COUNTY","6","Over 70","M","NE - No Excuse","Virginia Specific Application - SBE 701","Mail","15"
"RUSSELL COUNTY","9","18 to 25","F","NE - No Excuse","In Person","In Person","51"
"RUSSELL COUNTY","9","18 to 25","F","NE - No Excuse","Permanent Absentee Application - SBE 703.1","","3"
"RUSSELL COUNTY","9","18 to 25","F","NE - No Excuse","Permanent Absentee Application - SBE 703.1","Drop Off","1"
"RUSSELL COUNTY","9","18 to 25","F","NE - No Excuse","Permanent Absentee Application - SBE 703.1","Mail","5"
"RUSSELL COUNTY","9","18 to 25","F","NE - No Excuse","Virginia Specific Application - SBE 701","","1"
"RUSSELL COUNTY","9","18 to 25","F","NE - No Excuse","Virginia Specific Application - SBE 701","Drop Off","1"
"RUSSELL COUNTY","9","18 to 25","F","NE - No Excuse","Virginia Specific Application - SBE 701","Mail","5"
"RUSSELL COUNTY","9","18 to 25","M","6A - Military - Domestic","Federal Post Cards Application – FPCA","","1"
"RUSSELL COUNTY","9","18 to 25","M","NE - No Excuse","In Person","In Person","51"
"RUSSELL COUNTY","9","18 to 25","M","NE - No Excuse","Permanent Absentee Application - SBE 703.1","","3"
"RUSSELL COUNTY","9","18 to 25","M","NE - No Excuse","Permanent Absentee Application - SBE 703.1","Mail","7"
"RUSSELL COUNTY","9","18 to 25","M","NE - No Excuse","Virginia Specific Application - SBE 701","","1"
"RUSSELL COUNTY","9","18 to 25","M","NE - No Excuse","Virginia Specific Application - SBE 701","Mail","6"
"RUSSELL COUNTY","9","26 to 40","F","6A - Military - Domestic","Federal Post Cards Application – FPCA","","1"
"RUSSELL COUNTY","9","26 to 40","F","NE - No Excuse","In Person","In Person","87"
"RUSSELL COUNTY","9","26 to 40","F","NE - No Excuse","Permanent Absentee Application - SBE 703.1","","14"
"RUSSELL COUNTY","9","26 to 40","F","NE - No Excuse","Permanent Absentee Application - SBE 703.1","Mail","16"
"RUSSELL COUNTY","9","26 to 40","F","NE - No Excuse","Virginia Specific Application - SBE 701","","1"
"RUSSELL COUNTY","9","26 to 40","F","NE - No Excuse","Virginia Specific Application - SBE 701","Mail","4"
"RUSSELL COUNTY","9","26 to 40","M","6A - Military - Domestic","Federal Post Cards Application – FPCA","Mail","1"
"RUSSELL COUNTY","9","26 to 40","M","NE - No Excuse","In Person","In Person","94"
"RUSSELL COUNTY","9","26 to 40","M","NE - No Excuse","Permanent Absentee Application - SBE 703.1","","14"
"RUSSELL COUNTY","9","26 to 40","M","NE - No Excuse","Permanent Absentee Application - SBE 703.1","Mail","22"
"RUSSELL COUNTY","9","26 to 40","M","NE - No Excuse","Virginia Specific Application - SBE 701","Mail","4"
"RUSSELL COUNTY","9","26 to 40","U","6A - Military - Domestic","Federal Post Cards Application – FPCA","","1"
"RUSSELL COUNTY","9","26 to 40","U","NE - No Excuse","In Person","In Person","1"
"RUSSELL COUNTY","9","26 to 40","X","NE - No Excuse","Permanent Absentee Application - SBE 703.1","Mail","1"
"RUSSELL COUNTY","9","41 to 60","F","NE - No Excuse","In Person","In Person","334"
"RUSSELL COUNTY","9","41 to 60","F","NE - No Excuse","Permanent Absentee Application - SBE 703.1","","26"
"RUSSELL COUNTY","9","41 to 60","F","NE - No Excuse","Permanent Absentee Application - SBE 703.1","Drop Off","1"
"RUSSELL COUNTY","9","41 to 60","F","NE - No Excuse","Permanent Absentee Application - SBE 703.1","Mail","45"
"RUSSELL COUNTY","9","41 to 60","F","NE - No Excuse","Virginia Specific Application - SBE 701","Mail","4"
"RUSSELL COUNTY","9","41 to 60","M","2A - Disability or Illness","Emergency Application - SBE 705","Designated Representative","1"
"RUSSELL COUNTY","9","41 to 60","M","6A - Military - Domestic","Federal Post Cards Application – FPCA","Mail","1"
"RUSSELL COUNTY","9","41 to 60","M","6D - Temporarily Residing Outside US Due To Employment","Federal Post Cards Application – FPCA","","2"
"RUSSELL COUNTY","9","41 to 60","M","NE - No Excuse","In Person","In Person","337"
"RUSSELL COUNTY","9","41 to 60","M","NE - No Excuse","Permanent Absentee Application - SBE 703.1","","11"
"RUSSELL COUNTY","9","41 to 60","M","NE - No Excuse","Permanent Absentee Application - SBE 703.1","Drop Off","2"
"RUSSELL COUNTY","9","41 to 60","M","NE - No Excuse","Permanent Absentee Application - SBE 703.1","Mail","30"
"RUSSELL COUNTY","9","41 to 60","M","NE - No Excuse","Virginia Specific Application - SBE 701","Mail","3"
"RUSSELL COUNTY","9","41 to 60","X","NE - No Excuse","In Person","In Person","1"
"RUSSELL COUNTY","9","61 to 70","F","NE - No Excuse","In Person","In Person","367"
"RUSSELL COUNTY","9","61 to 70","F","NE - No Excuse","Permanent Absentee Application - SBE 703.1","","13"
"RUSSELL COUNTY","9","61 to 70","F","NE - No Excuse","Permanent Absentee Application - SBE 703.1","Drop Off","2"
"RUSSELL COUNTY","9","61 to 70","F","NE - No Excuse","Permanent Absentee Application - SBE 703.1","Mail","52"
"RUSSELL COUNTY","9","61 to 70","F","NE - No Excuse","Virginia Specific Application - SBE 701","Mail","1"
"RUSSELL COUNTY","9","61 to 70","M","NE - No Excuse","In Person","In Person","326"
"RUSSELL COUNTY","9","61 to 70","M","NE - No Excuse","Permanent Absentee Application - SBE 703.1","","9"
"RUSSELL COUNTY","9","61 to 70","M","NE - No Excuse","Permanent Absentee Application - SBE 703.1","Drop Off","1"
"RUSSELL COUNTY","9","61 to 70","M","NE - No Excuse","Permanent Absentee Application - SBE 703.1","Mail","28"
"RUSSELL COUNTY","9","61 to 70","M","NE - No Excuse","Virginia Specific Application - SBE 701","Mail","3"
"RUSSELL COUNTY","9","61 to 70","U","NE - No Excuse","In Person","In Person","1"
"RUSSELL COUNTY","9","Over 70","F","NE - No Excuse","In Person","In Person","399"
"RUSSELL COUNTY","9","Over 70","F","NE - No Excuse","Permanent Absentee Application - SBE 703.1","","28"
"RUSSELL COUNTY","9","Over 70","F","NE - No Excuse","Permanent Absentee Application - SBE 703.1","Drop Off","3"
"RUSSELL COUNTY","9","Over 70","F","NE - No Excuse","Permanent Absentee Application - SBE 703.1","Mail","115"
"RUSSELL COUNTY","9","Over 70","F","NE - No Excuse","Virginia Specific Application - SBE 701","Drop Off","1"
"RUSSELL COUNTY","9","Over 70","F","NE - No Excuse","Virginia Specific Application - SBE 701","Mail","3"
"RUSSELL COUNTY","9","Over 70","M","NE - No Excuse","In Person","In Person","365"
"RUSSELL COUNTY","9","Over 70","M","NE - No Excuse","Permanent Absentee Application - SBE 703.1","","14"
"RUSSELL COUNTY","9","Over 70","M","NE - No Excuse","Permanent Absentee Application - SBE 703.1","Drop Off","3"
"RUSSELL COUNTY","9","Over 70","M","NE - No Excuse","Permanent Absentee Application - SBE 703.1","Mail","76"
"RUSSELL COUNTY","9","Over 70","M","NE - No Excuse","Virginia Specific Application - SBE 701","Drop Off","1"
"RUSSELL COUNTY","9","Over 70","M","NE - No Excuse","Virginia Specific Application - SBE 701","Mail","1"
"RUSSELL COUNTY","9","Over 70","U","NE - No Excuse","Permanent Absentee Application - SBE 703.1","Drop Off","1"
"SALEM CITY","6","18 to 25","F","6B - Military - Spouse/Dependent - Domestic","Federal Post Cards Application – FPCA","","1"
"SALEM CITY","6","18 to 25","F","6C - Temporarily Residing Outside US (Full Ballot)","Federal Post Cards Application – FPCA","","1"
"SALEM CITY","6","18 to 25","F","6D - Temporarily Residing Outside US Due To Employment","Federal Post Cards Application – FPCA","","1"
"SALEM CITY","6","18 to 25","F","NE - No Excuse","In Person","In Person","113"
"SALEM CITY","6","18 to 25","F","NE - No Excuse","Permanent Absentee Application - SBE 703.1","","6"
